id	term	GO_category_v1	GO_category_v2	RI_v1	RI_v2
Q9DBA9	GO:0000439	C	C	1	0.914840157358678
Q9DBA9	GO:0005675	C	C	1	0.914840157358678
Q9DBA9	GO:0045893	P	P	1	0.914840157358678
Q9DBA9	GO:0046966	F	F	1	0.914840157358678
Q9D020	GO:0006248	P	P	1	0.9999978053253356
Q9JKX4	GO:0040016	P	P	1	0.9999989496919792
Q9JKX4	GO:0005730	C	C	1	0.9999989496919792
Q9JKX4	GO:0042985	P	P	1	0.9999989496919792
Q9JKX4	GO:0005737	C	C	1	0.9999989496919792
Q9JKX4	GO:0042254	P	P	1	0.9999989496919792
Q9JKX4	GO:0007155	P	P	1	0.9999989496919792
Q9JKX4	GO:0005667	C	C	1	0.9999989496919792
Q9JKX4	GO:0005829	C	C	1	0.9999989496919792
Q9JKX4	GO:0007346	P	P	1	0.9999989496919792
Q9JKX4	GO:0005634	C	C	1	0.9999989496919792
Q9JKX4	GO:2001234	P	P	1	0.9999989496919792
Q9QXY1	GO:2000045	P	P	1	0.999999295145686
Q9QXY1	GO:0005829	C	C	1	0.999999295145686
Q9QXY1	GO:0005923	C	C	1	0.999999295145686
Q9QXY1	GO:0005634	C	C	1	0.999999295145686
Q9QXY1	GO:0016324	C	C	1	0.999999295145686
O88623	GO:0045475	P	P	0.91	0.9999991953886403
O88623	GO:0032922	P	P	0.91	0.9999991953886403
O88623	GO:0016020	C	C	0.91	0.9999991953886403
O88623	GO:0042802	F	F	0.91	0.9999991953886403
O88623	GO:0005634	C	C	0.91	0.9999991953886403
O88623	GO:0016579	P	P	0.91	0.9999991953886403
O88623	GO:0048471	C	C	0.91	0.9999991953886403
O88623	GO:0043153	P	P	0.91	0.9999991953886403
Q9D5I4	GO:0005868	C	C	1	0.34383636841914217
Q9D5I4	GO:0007018	P	P	1	0.34383636841914217
Q9QYH6	GO:0032922	P	P	1	0.9999984170054692
Q9QYH6	GO:1900181	P	P	1	0.9999984170054692
Q9QYH6	GO:0005829	C	C	1	0.9999984170054692
Q9QYH6	GO:0043406	P	P	1	0.9999984170054692
Q9QYH6	GO:2001235	P	P	1	0.9999984170054692
Q9QYH6	GO:0003713	F	F	1	0.9999984170054692
Q9QYH6	GO:0005634	C	C	1	0.9999984170054692
Q9QYH6	GO:0045893	P	P	1	0.9999984170054692
Q9QYH6	GO:0000785	C	C	1	0.9999984170054692
Q9QYH6	GO:0042752	P	P	1	0.9999984170054692
Q9QYH6	GO:0090190	P	P	1	0.9999984170054692
Q9D8C3	GO:0048167	P	P	1	0.9999992089734964
Q9D8C3	GO:1904262	P	P	1	0.9999992089734964
Q9D8C3	GO:0005737	C	C	1	0.9999992089734964
P29477	GO:0006801	P	P	1	0.9999992234459356
P29477	GO:0006954	P	P	1	0.9999992234459356
P29477	GO:0005737	C	C	1	0.9999992234459356
P29477	GO:0006527	P	P	1	0.9999992234459356
P29477	GO:0034617	F	F	1	0.9999992234459356
P29477	GO:0020037	F	F	1	0.9999992234459356
P29477	GO:0005829	C	C	1	0.9999992234459356
P29477	GO:0006809	P	P	1	0.9999992234459356
P29477	GO:0071466	P	P	1	0.9999992234459356
P29477	GO:0010181	F	F	1	0.9999992234459356
P29477	GO:0010629	P	P	1	0.9999992234459356
P29477	GO:0042742	P	P	1	0.9999992234459356
P29477	GO:0034618	F	F	1	0.9999992234459356
P29477	GO:0018119	P	P	1	0.9999992234459356
P29477	GO:0007623	P	P	1	0.9999992234459356
P29477	GO:0042803	F	F	1	0.9999992234459356
P29477	GO:0001666	P	P	1	0.9999992234459356
P29477	GO:0005516	F	F	1	0.9999992234459356
P29477	GO:0050660	F	F	1	0.9999992234459356
P29477	GO:0048471	C	C	1	0.9999992234459356
P29477	GO:0030863	C	C	1	0.9999992234459356
P29477	GO:0042177	P	P	1	0.9999992234459356
P29477	GO:0042127	P	P	1	0.9999992234459356
P29477	GO:0071346	P	P	1	0.9999992234459356
P29477	GO:0071222	P	P	1	0.9999992234459356
P29477	GO:0004517	F	F	1	0.9999992234459356
Q9JMD0	GO:0090307	P	P	1	0.9999988386781342
Q9JMD0	GO:0008017	F	F	1	0.9999988386781342
Q9JMD0	GO:0005634	C	C	1	0.9999988386781342
Q9JMD0	GO:0008201	F	F	1	0.9999988386781342
Q6YCH2	GO:0005634	C	C	1	0.3955780667040512
P56392	GO:0005743	C	C	1	0.9999923984342852
Q65Z40	GO:0005654	C	C	1	0.6439366718365263
Q65Z40	GO:0071168	P	P	1	0.6439366718365263
Q65Z40	GO:0045171	C	C	1	0.6439366718365263
Q65Z40	GO:0005737	C	C	1	0.6439366718365263
Q65Z40	GO:0005829	C	C	1	0.6439366718365263
Q65Z40	GO:0045875	P	P	1	0.6439366718365263
Q65Z40	GO:0005634	C	C	1	0.6439366718365263
Q65Z40	GO:0072686	C	C	1	0.6439366718365263
Q65Z40	GO:0000785	C	C	1	0.6439366718365263
Q65Z40	GO:0005694	C	C	1	0.6439366718365263
Q65Z40	GO:0008156	P	P	1	0.6439366718365263
Q65Z40	GO:0035562	P	P	1	0.6439366718365263
P14602	GO:0030018	C	C	1	0.9999940384140072
P14602	GO:0043122	P	P	1	0.9999940384140072
P14602	GO:0032731	P	P	1	0.9999940384140072
P14602	GO:0001533	C	C	1	0.9999940384140072
P14602	GO:0005080	F	F	1	0.9999940384140072
P14602	GO:0032760	P	P	1	0.9999940384140072
P14602	GO:0006469	P	P	1	0.9999940384140072
P14602	GO:0005634	C	C	1	0.9999940384140072
P14602	GO:0008426	F	F	1	0.9999940384140072
P14602	GO:1902176	P	P	1	0.9999940384140072
P31387	GO:0004993	F	F	1	0.9999984259243284
O08808	GO:0007420	P	P	1	0.999999386
O08808	GO:0031267	F	F	1	0.999999386
O08808	GO:0005737	C	C	1	0.999999386
O08808	GO:0003779	F	F	1	0.999999386
O08808	GO:0005522	F	F	1	0.999999386
O08808	GO:0005903	C	C	1	0.999999386
O08808	GO:0031175	P	P	1	0.999999386
O08808	GO:0030041	P	P	1	0.999999386
O08808	GO:0042802	F	F	1	0.999999386
O08808	GO:0043005	C	C	1	0.999999386
O08808	GO:0032587	C	C	1	0.999999386
O08808	GO:0005634	C	C	1	0.999999386
O08808	GO:0030036	P	P	1	0.999999386
O08808	GO:0044325	F	F	1	0.999999386
P27090	GO:1905007	P	P	1	0.9999989689910602
P27090	GO:0090091	P	P	1	0.9999989689910602
P27090	GO:0061626	P	P	1	0.9999989689910602
P27090	GO:0003274	P	P	1	0.9999989689910602
P27090	GO:1905006	P	P	1	0.9999989689910602
P27090	GO:0003149	P	P	1	0.9999989689910602
P27090	GO:0001974	P	P	1	0.9999989689910602
P27090	GO:0010628	P	P	1	0.9999989689910602
P27090	GO:0003214	P	P	1	0.9999989689910602
P27090	GO:0005768	C	C	1	0.9999989689910602
P27090	GO:0008083	F	F	1	0.9999989689910602
P27090	GO:0001843	P	P	1	0.9999989689910602
P27090	GO:0008584	P	P	1	0.9999989689910602
P27090	GO:0048663	P	P	1	0.9999989689910602
P27090	GO:0045787	P	P	1	0.9999989689910602
P27090	GO:0043025	C	C	1	0.9999989689910602
P27090	GO:0003289	P	P	1	0.9999989689910602
P27090	GO:0048103	P	P	1	0.9999989689910602
P27090	GO:0048666	P	P	1	0.9999989689910602
P27090	GO:0003407	P	P	1	0.9999989689910602
P27090	GO:0061037	P	P	1	0.9999989689910602
P27090	GO:1904888	P	P	1	0.9999989689910602
P27090	GO:0060325	P	P	1	0.9999989689910602
P27090	GO:0001942	P	P	1	0.9999989689910602
P27090	GO:0003203	P	P	1	0.9999989689910602
P27090	GO:0003215	P	P	1	0.9999989689910602
P27090	GO:0001502	P	P	1	0.9999989689910602
P27090	GO:0001822	P	P	1	0.9999989689910602
P27090	GO:0048839	P	P	1	0.9999989689910602
P27090	GO:0003222	P	P	1	0.9999989689910602
P27090	GO:0003151	P	P	1	0.9999989689910602
P27090	GO:2001241	P	P	1	0.9999989689910602
P27090	GO:0060412	P	P	1	0.9999989689910602
P27090	GO:1900182	P	P	1	0.9999989689910602
P27090	GO:0001568	P	P	1	0.9999989689910602
P27090	GO:0003148	P	P	1	0.9999989689910602
P27090	GO:0001501	P	P	1	0.9999989689910602
P27090	GO:0042416	P	P	1	0.9999989689910602
P27090	GO:0035910	P	P	1	0.9999989689910602
P27090	GO:0007179	P	P	1	0.9999989689910602
P27090	GO:0030326	P	P	1	0.9999989689910602
P27090	GO:0070237	P	P	1	0.9999989689910602
P27090	GO:0060065	P	P	1	0.9999989689910602
P27090	GO:0007507	P	P	1	0.9999989689910602
P27090	GO:0031069	P	P	1	0.9999989689910602
P27090	GO:0030097	P	P	1	0.9999989689910602
P27090	GO:0003184	P	P	1	0.9999989689910602
P27090	GO:0005615	C	C	1	0.9999989689910602
P27090	GO:0046580	P	P	1	0.9999989689910602
P27090	GO:0003181	P	P	1	0.9999989689910602
P27090	GO:0032956	P	P	1	0.9999989689910602
P27090	GO:0030424	C	C	1	0.9999989689910602
P27090	GO:1902256	P	P	1	0.9999989689910602
P27090	GO:1903701	P	P	1	0.9999989689910602
P27090	GO:1904426	P	P	1	0.9999989689910602
P27090	GO:1904238	P	P	1	0.9999989689910602
P27090	GO:0062009	P	P	1	0.9999989689910602
P27090	GO:0007411	P	P	1	0.9999989689910602
Q64512	GO:0005737	C	C	1	0.9999991625348328
Q64512	GO:0030496	C	C	1	0.9999991625348328
Q64512	GO:0005634	C	C	1	0.9999991625348328
P63325	GO:0000049	F	F	1	0.9999924424167158
P63325	GO:0003735	F	F	1	0.9999924424167158
P63325	GO:0022627	C	C	1	0.9999924424167158
Q91YR5	GO:0005739	C	C	1	0.999999227
Q91YR5	GO:0005634	C	C	1	0.999999227
Q91YR5	GO:0005737	C	C	1	0.999999227
P35922	GO:0099578	P	P	1	0.9999992368653374
P35922	GO:0043488	P	P	1	0.9999992368653374
P35922	GO:0003730	F	F	1	0.9999992368653374
P35922	GO:0008017	F	F	1	0.9999992368653374
P35922	GO:0019226	P	P	1	0.9999992368653374
P35922	GO:0005634	C	C	1	0.9999992368653374
P35922	GO:0035176	P	P	1	0.9999992368653374
P35922	GO:0048471	C	C	1	0.9999992368653374
P35922	GO:0060996	P	P	1	0.9999992368653374
P35922	GO:0005694	C	C	1	0.9999992368653374
P35922	GO:0007417	P	P	1	0.9999992368653374
P35922	GO:0035198	F	F	1	0.9999992368653374
P35922	GO:0051491	P	P	1	0.9999992368653374
P35922	GO:0003682	F	F	1	0.9999992368653374
P35922	GO:0045727	P	P	1	0.9999992368653374
P35922	GO:0098685	C	C	1	0.9999992368653374
P35922	GO:0010494	C	C	1	0.9999992368653374
P35922	GO:0000381	P	P	1	0.9999992368653374
P35922	GO:0099523	C	C	1	0.9999992368653374
P35922	GO:1901800	P	P	1	0.9999992368653374
P35922	GO:0097396	P	P	1	0.9999992368653374
P35922	GO:0098976	P	P	1	0.9999992368653374
P35922	GO:0010369	C	C	1	0.9999992368653374
P35922	GO:1902737	C	C	1	0.9999992368653374
P35922	GO:1900453	P	P	1	0.9999992368653374
P35922	GO:1990812	C	C	1	0.9999992368653374
P35922	GO:0060999	P	P	1	0.9999992368653374
P35922	GO:0007215	P	P	1	0.9999992368653374
P35922	GO:0030371	F	F	1	0.9999992368653374
P35922	GO:2000766	P	P	1	0.9999992368653374
P35922	GO:0071598	C	C	1	0.9999992368653374
P35922	GO:0043197	C	C	1	0.9999992368653374
P35922	GO:0032433	C	C	1	0.9999992368653374
P35922	GO:0098978	C	C	1	0.9999992368653374
P35922	GO:0070840	F	F	1	0.9999992368653374
P35922	GO:0098686	C	C	1	0.9999992368653374
P35922	GO:0030424	C	C	1	0.9999992368653374
P35922	GO:0043204	C	C	1	0.9999992368653374
P35922	GO:0045947	P	P	1	0.9999992368653374
P35922	GO:0098977	P	P	1	0.9999992368653374
Q9JM54	GO:0010917	P	P	1	0.9999892639016572
Q9JM54	GO:0070059	P	P	1	0.9999892639016572
Q9JM54	GO:0048147	P	P	1	0.9999892639016572
Q9JM54	GO:0006919	P	P	1	0.9999892639016572
Q9JM54	GO:0010165	P	P	1	0.9999892639016572
Q9JM54	GO:0043029	P	P	1	0.9999892639016572
Q9JM54	GO:0001836	P	P	1	0.9999892639016572
Q9JM54	GO:0005739	C	C	1	0.9999892639016572
Q9JM54	GO:0042771	P	P	1	0.9999892639016572
Q9JM54	GO:0043517	P	P	1	0.9999892639016572
Q9JM54	GO:0009411	P	P	1	0.9999892639016572
Q9JM54	GO:0043525	P	P	1	0.9999892639016572
Q9D8N3	GO:0047408	F	F	1	0.9999952221920604
Q6P5D4	GO:1904951	P	P	1	0.7209215372201525
Q6P5D4	GO:0005814	C	C	1	0.7209215372201525
Q6P5D4	GO:1902857	P	P	1	0.7209215372201525
Q6P5D4	GO:0007099	P	P	1	0.7209215372201525
Q6P5D4	GO:0005813	C	C	1	0.7209215372201525
Q6P5D4	GO:0010457	P	P	1	0.7209215372201525
Q9D2C9	GO:0005654	C	C	1	0.7154383979830966
Q9D2C9	GO:0005730	C	C	1	0.7154383979830966
Q9D2C9	GO:0016604	C	C	1	0.7154383979830966
Q9D2C9	GO:0005634	C	C	1	0.7154383979830966
Q8BGT9	GO:0000139	C	C	1	0.8307658900740355
Q9CX63	GO:2000558	P	P	1	0.9999963456894132
Q9CX63	GO:0002313	P	P	1	0.9999963456894132
Q8CFA7	GO:0000978	F	F	1	0.9999978755672848
Q8CFA7	GO:0007276	P	P	1	0.9999978755672848
Q8CFA7	GO:0000122	P	P	1	0.9999978755672848
Q8CFA7	GO:0001227	F	F	1	0.9999978755672848
Q8CCE9	GO:0006260	P	P	1	0.9999992436908748
Q8CCE9	GO:0045944	P	P	1	0.9999992436908748
Q8CCE9	GO:0010564	P	P	1	0.9999992436908748
Q8CCE9	GO:0005819	C	C	1	0.9999992436908748
Q8CCE9	GO:0005634	C	C	1	0.9999992436908748
Q8CCE9	GO:0009794	P	P	1	0.9999992436908748
Q60787	GO:0005911	C	C	1	0.9999989826609188
Q60787	GO:0005829	C	C	1	0.9999989826609188
Q60787	GO:0045576	P	P	1	0.9999989826609188
Q62388	GO:0007143	P	P	1	0.9999992421145124
Q62388	GO:0048599	P	P	1	0.9999992421145124
Q62388	GO:0035264	P	P	1	0.9999992421145124
Q62388	GO:0002331	P	P	1	0.9999992421145124
Q62388	GO:0005634	C	C	1	0.9999992421145124
Q62388	GO:0007140	P	P	1	0.9999992421145124
Q62388	GO:0007420	P	P	1	0.9999992421145124
Q62388	GO:0045944	P	P	1	0.9999992421145124
Q62388	GO:0005819	C	C	1	0.9999992421145124
Q62388	GO:0005813	C	C	1	0.9999992421145124
Q62388	GO:0000724	P	P	1	0.9999992421145124
Q62388	GO:0048538	P	P	1	0.9999992421145124
Q62388	GO:0008340	P	P	1	0.9999992421145124
Q62388	GO:0009791	P	P	1	0.9999992421145124
Q62388	GO:0045785	P	P	1	0.9999992421145124
Q62388	GO:0043525	P	P	1	0.9999992421145124
Q62388	GO:1904262	P	P	1	0.9999992421145124
Q62388	GO:0005654	C	C	1	0.9999992421145124
Q62388	GO:0033151	P	P	1	0.9999992421145124
Q62388	GO:0005737	C	C	1	0.9999992421145124
Q62388	GO:0071300	P	P	1	0.9999992421145124
Q62388	GO:0010506	P	P	1	0.9999992421145124
Q62388	GO:0045141	P	P	1	0.9999992421145124
Q62388	GO:0032212	P	P	1	0.9999992421145124
Q62388	GO:0007507	P	P	1	0.9999992421145124
Q62388	GO:0042159	P	P	1	0.9999992421145124
Q62388	GO:0008630	P	P	1	0.9999992421145124
Q62388	GO:0008585	P	P	1	0.9999992421145124
Q62388	GO:0001541	P	P	1	0.9999992421145124
Q62388	GO:0001756	P	P	1	0.9999992421145124
Q62388	GO:0051402	P	P	1	0.9999992421145124
Q62388	GO:0007292	P	P	1	0.9999992421145124
C8YR32	GO:0032420	C	C	1	0.999999301
C8YR32	GO:0007605	P	P	1	0.999999301
O89116	GO:0042147	P	P	1	0.7370472139844514
O89116	GO:0050882	P	P	1	0.7370472139844514
O89116	GO:0005484	F	F	1	0.7370472139844514
O89116	GO:0005794	C	C	1	0.7370472139844514
O89116	GO:0000139	C	C	1	0.7370472139844514
O89116	GO:0005776	C	C	1	0.7370472139844514
Q80X53	GO:0005813	C	C	1	0.5145592217172144
P04117	GO:0005654	C	C	1	0.9999922025796886
P04117	GO:0005737	C	C	1	0.9999922025796886
P04117	GO:0071285	P	P	1	0.9999922025796886
